prefix,benchmark,label,ops,elapsed_s,tps
so_s5_i9,bench_sort_order,plain      INSERT,150000,1.618,92678
so_s5_i9,bench_sort_order,plain      SELECT_RANGE,150000,0.526,284921
so_s5_i9,bench_sort_order,plain      SELECT_RANGE_REV,150000,0.529,283661
so_s5_i9,bench_sort_order,plain      UPDATE,150000,1.939,77376
so_s5_i9,bench_sort_order,plain      REPLACE,150000,2.221,67533
so_s5_i9,bench_sort_order,plain      DELETE,150000,1.697,88393
so_s5_i9,bench_sort_order,all_desc   INSERT,150000,1.972,76061
so_s5_i9,bench_sort_order,all_desc   SELECT_RANGE,150000,0.529,283395
so_s5_i9,bench_sort_order,all_desc   SELECT_RANGE_REV,150000,0.522,287257
so_s5_i9,bench_sort_order,all_desc   UPDATE,150000,1.908,78615
so_s5_i9,bench_sort_order,all_desc   REPLACE,150000,2.600,57701
so_s5_i9,bench_sort_order,all_desc   DELETE,150000,1.889,79406
so_s5_i9,bench_sort_order,mixed      INSERT,150000,1.867,80349
so_s5_i9,bench_sort_order,mixed      SELECT_RANGE,150000,0.531,282284
so_s5_i9,bench_sort_order,mixed      SELECT_RANGE_REV,150000,0.516,290777
so_s5_i9,bench_sort_order,mixed      UPDATE,150000,2.101,71401
so_s5_i9,bench_sort_order,mixed      REPLACE,150000,2.423,61898
so_s5_i9,bench_sort_order,mixed      DELETE,150000,1.935,77510
